Kod stacji,DsWrocWybCon,KpBydWarszaw,LdLodzCzerni,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBulwar,MpKrakowWIOSPrad6115,MzWarWokalna,OpKKozBSmial,PdBialWaszyn,PkJasloWIOSFabr,PkPrzemyslWIOSMick,PkRzeszWIOSSzop,SlGliwicMewy,SlKatoKossut,SlZabSkloCur,WmOlsPuszkin,WpPoznPolank,WpKaliSawick,ZpSzczAndr01,ZpSzczPils02
2009-11-10 12:00:00,38,21.9,24,19,39,72,,57,14.2,43,12,,27.1,15,34,72,25,32.4,22.2,44.4,14,
2009-11-10 13:00:00,34,15.5,23,20,42,74,,53,17.8,39,12,,29.4,15,32,67,28,27.2,25.1,38.3,19,12
2009-11-10 14:00:00,36,18.7,16,16,41,66,,58,21.7,37,15,,35.4,,35,50,23,20.4,25.3,38,18,8
2009-11-10 15:00:00,40,25,22,30,37,67,,54,18.6,31,17,,39.4,,32,42,27,22.8,22.7,55.2,18,30
2009-11-10 16:00:00,37,13.7,26,27,30,66,,55,16.5,35,15,,38.5,18,31,35,23,27.8,22.5,38.8,16,26
2009-11-10 17:00:00,48,14.2,29,22,52,80,,62,15.7,31,18,,40.5,19,26,28,22,33.5,16.9,58.1,16,26
2009-11-10 18:00:00,46,14.3,24,22,82,80,,60,15.6,18,17,,49.2,18,26,23,21,32.2,16.4,60.9,22,15
2009-11-10 19:00:00,48,11.8,19,19,76,79,,60,14.5,27,24,,36.3,20,24,27,17,30.2,38.3,60.1,22,21
2009-11-10 20:00:00,48,11.5,22,20,68,74,,23,13.7,14,17,,32.8,19,21,27,13,22.9,40.1,40.9,16,21
2009-11-10 21:00:00,45,9.4,22,16,60,30,,10,11.4,13,17,,24.4,15,20,22,12,15.6,42.7,52.4,15,19
2009-11-10 22:00:00,46,6.8,20,14,44,19,,9,10.6,16,13,,19.9,15,19,23,13,15.3,42.9,40.6,15,36
2009-11-10 23:00:00,37,6.7,19,12,31,17,,10,8.4,14,11,,17.8,13,19,22,10,16.5,38.1,38.1,25,25
2009-11-11 00:00:00,35,6.9,17,13,34,15,,10,4.3,13,11,,14.5,9,13,19,7,9.9,37.7,39,34,17
2009-11-11 01:00:00,38,5.6,17,9,25,14,,9,7.4,12,11,,13.8,9,12,17,3,11.3,39.5,47.6,34,10
2009-11-11 02:00:00,35,7.9,9,7,25,14,,8,9.1,16,11,,10.2,10,12,12,5,11.3,39.6,48,34,15
2009-11-11 03:00:00,37,6.9,15,6,26,12,,6,7.2,13,10,,9.9,9,11,9,2,10.4,34.3,44.2,28,21
2009-11-11 04:00:00,37,8.9,10,5,26,9,,3,7.3,16,6,,7,7,9,6,1,10.6,33.9,30.6,24,36
2009-11-11 05:00:00,37,10,11,6,22,8,,0,9.9,16,4,,7.4,7,8,7,1,10.2,29.8,36.7,24,23
2009-11-11 06:00:00,37,8,13,4,27,5,,0,8.9,15,7,,17.4,6,5,8,2,10.3,29.5,34.2,24,38
2009-11-11 07:00:00,37,5.9,16,5,29,6,,1,7.6,22,7,,7.7,4,7,6,3,9.5,42.9,29.2,29,34
2009-11-11 08:00:00,37,10.1,9,8,24,6,,2,9.1,20,7,,6.5,4,10,8,3,8,43.8,29,33,30
2009-11-11 09:00:00,37,7.5,11,9,24,8,,2,8.2,18,5,,17.8,5,9,11,3,6.6,43.6,26.2,37,32
2009-11-11 10:00:00,37,9,17,16,27,8,,4,6.1,22,6,,19.1,6,9,17,3,6.3,43.5,35.5,40,30
2009-11-11 11:00:00,37,12.3,9,11,30,17,,7,5.2,20,8,,26.9,8,12,20,3,7.2,28.5,38.9,41,44
2009-11-11 12:00:00,36,9.4,11,17,36,10,,5,6.5,21,8,,27.8,10,11,23,4,7,27.3,46.6,47,32
2009-11-11 13:00:00,35,10.4,11,14,43,12,,5,7.6,19,7,,23.9,13,9,30,6,7.3,28.2,51.8,,28
2009-11-11 14:00:00,32,9.4,9,15,42,17,,6,7.8,25,6,,24.3,15,12,30,5,8.6,28.2,46.3,38,43
2009-11-11 15:00:00,27,7.6,11,16,34,23,,7,8.3,25,9,,43,14,17,38,6,8.5,28.9,44.1,39,27
2009-11-11 16:00:00,23,2.7,12,54,30,19,,10,9.5,24,11,,38.5,13,17,38,6,6.2,28.9,45,26,30
2009-11-11 17:00:00,19,,12,26,36,27,,9,8.4,27,8,,43.6,10,13,31,6,4.7,20.3,37.4,34,29
2009-11-11 18:00:00,26,3.4,12,18,38,30,,13,6,28,8,,29.1,9,13,27,9,5.7,19.6,34.2,,43
2009-11-11 19:00:00,21,4.2,10,11,34,37,,13,3.9,28,12,,24.8,10,16,24,8,7.5,21.6,32.1,,59
2009-11-11 20:00:00,17,4.5,9,10,29,39,,13,4,18,19,,21,10,17,17,8,8.3,21.7,30.1,,55
2009-11-11 21:00:00,19,2.5,9,9,23,24,,9,4.9,23,25,,22.8,9,20,31,10,4.9,18.4,32.9,52,46
2009-11-11 22:00:00,23,1.8,10,5,24,22,,8,,20,18,,20.5,9,14,18,8,2.3,18.2,29.2,49,46
2009-11-11 23:00:00,23,1,8,3,36,21,,7,6.9,16,13,,18.4,11,16,18,10,2.8,18.5,25.2,47,40
2009-11-12 00:00:00,18,1,5,4,34,17,,10,,17,12,,11.8,15,17,17,10,2.8,18.5,24.1,43,35
2009-11-12 01:00:00,20,3.7,5,2,29,13,,9,,19,10,,9.1,12,19,14,11,2,16.2,25,43,25
2009-11-12 02:00:00,19,1,5,2,23,9,,8,,13,6,,5.8,7,13,12,13,2.7,16,25,35,17
2009-11-12 03:00:00,19,,6,3,21,10,,5,,13,4,,6.2,8,15,19,12,2.5,16.1,23.1,26,25
2009-11-12 04:00:00,17,,6,4,19,10,,5,,13,5,,4.8,6,18,21,11,1.7,16.1,22.1,29,37
2009-11-12 05:00:00,17,1,5,5,23,12,,6,,16,5,,5.8,6,14,17,10,2.2,11.9,21.1,26,21
2009-11-12 06:00:00,17,1.5,6,5,25,13,,8,,12,5,,9,6,16,20,10,0.6,11.6,18.2,23,20
2009-11-12 07:00:00,17,5.2,5,8,23,15,,8,,12,5,,12.1,5,16,23,9,0.2,17.1,20.9,31,33
2009-11-12 08:00:00,20,9.3,3,13,25,23,,14,,17,5,,21.7,6,19,23,11,2,17.4,23.9,25,20
2009-11-12 09:00:00,25,8.7,6,13,21,33,,14,,15,5,,18.8,6,24,29,10,3.1,14.3,30.7,25,15
2009-11-12 10:00:00,25,8.9,11,25,22,37,,,,19,7,,20,6,23,34,12,2.8,14.1,32.9,19,16
2009-11-12 11:00:00,15,2.5,11,38,29,32,,21,,25,8,,16.5,6,28,24,12,0.8,15.1,33,,28
2009-11-12 12:00:00,17,3.9,12,52,31,30,,16,,22,8,,18.1,6,26,34,12,,15.1,34,,32
2009-11-12 13:00:00,29,2,16,50,34,28,,19,4.1,20,8,,16.1,7,23,35,11,1.6,10.9,25.5,28,32
2009-11-12 14:00:00,33,12.8,11,34,48,35,,17,3.9,17,10,,24,8,19,37,12,5.6,10.6,57.3,,31
2009-11-12 15:00:00,45,9.4,12,69,52,30,,17,7.8,30,11,,29,13,19,35,11,,8,26.7,17,30
2009-11-12 16:00:00,53,18,19,34,48,28,,16,7.2,37,19,,43.5,19,24,47,16,,7.8,30.7,16,37
2009-11-12 17:00:00,57,20.4,19,31,50,43,,25,9.1,43,16,,39.6,23,46,43,20,,7.5,38.6,27,33
2009-11-12 18:00:00,76,35.7,20,50,58,47,,32,15.4,42,25,,47.2,29,44,57,34,,7.4,50.4,27,33
2009-11-12 19:00:00,88,40.4,20,42,77,56,,31,23.7,62,18,,46.2,29,39,57,24,,25,64.3,24,30
2009-11-12 20:00:00,88,57.2,23,19,104,57,,37,20,67,11,,44.7,28,45,54,41,,26.3,49.8,24,28
2009-11-12 21:00:00,70,69.2,22,31,87,69,,50,19.2,60,8,,40.6,34,73,54,61,,37.8,41.4,36,28
2009-11-12 22:00:00,69,88,16,34,71,54,,42,12.6,68,7,,34.1,31,72,76,84,,38.6,47.7,36,38
2009-11-12 23:00:00,65,72.6,18,36,56,59,,46,24.1,68,10,,34.2,23,67,65,101,,45.3,61.3,34,40
2009-11-13 00:00:00,73,60.2,24,17,41,51,,39,17.3,52,12,,29.1,25,67,50,78,,45.8,88.6,34,42
2009-11-13 01:00:00,59,42.4,24,21,38,49,,31,19.2,36,10,,30.8,24,59,45,72,,53,,34,39
2009-11-13 02:00:00,63,41.6,24,16,31,47,,31,7.5,36,8,,31,28,53,45,57,,53.5,,28,30
2009-11-13 03:00:00,45,25.9,27,16,32,42,,35,19.5,46,9,,26,34,47,43,51,,43.8,,27,29
2009-11-13 04:00:00,45,28.8,29,21,29,40,,34,11.2,38,10,,22.5,37,46,40,49,,43.1,,20,33
2009-11-13 05:00:00,45,24.1,39,28,28,44,,36,17.2,41,11,,26.6,40,37,38,45,,44.8,,19,20
2009-11-13 06:00:00,33,25.8,44,26,26,49,,38,15.2,34,11,,28.1,35,38,40,38,,44.9,,21,20
2009-11-13 07:00:00,36,20.8,50,31,21,52,,37,24.2,34,12,,34.8,28,38,40,31,,45.4,,21,15
2009-11-13 08:00:00,29,30.8,52,51,23,64,,47,26.6,32,13,,46.5,29,37,38,42,,45.4,,22,36
2009-11-13 09:00:00,30,35.6,53,48,30,58,,43,34.1,34,13,,47.7,30,43,38,56,,48.3,,,23
2009-11-13 10:00:00,26,43.2,57,58,37,63,,43,35.5,33,10,,34.6,,58,40,50,,48.5,,26,25
2009-11-13 11:00:00,26,24.3,62,72,38,53,,35,33.9,43,9,,32.4,,48,42,36,,49.6,63,26,39
2009-11-13 12:00:00,24,25.8,59,52,32,39,,20,33,38,11,,35.5,26,33,35,28,,49.7,69.7,30,23
2009-11-13 13:00:00,24,12.7,56,40,32,32,,19,39.6,35,10,,40.3,28,27,36,17,,50.6,64.3,30,26
2009-11-13 14:00:00,24,26,58,51,27,32,,18,32.1,23,9,,39.4,30,24,34,19,,50.6,56.4,32,33
2009-11-13 15:00:00,24,28.9,54,79,27,31,,18,31.2,16,19,,49.2,30,36,23,31,,40.8,70.3,32,35
2009-11-13 16:00:00,24,28,55,66,26,44,,17,32.6,31,14,,76,34,54,32,79,,40.1,65.3,32,41
2009-11-13 17:00:00,24,51.2,52,76,29,59,,28,30,,18,,85.2,45,62,58,119,,38.6,114.3,32,33
2009-11-13 18:00:00,24,59.4,56,49,29,69,,39,44.2,,21,,62.3,47,78,108,167,,38.4,,40,44
2009-11-13 19:00:00,24,52.5,60,46,32,72,,57,,78,28,,66,61,85,125,114,,50.8,,40,41
2009-11-13 20:00:00,24,45.7,51,50,33,85,,110,46.3,33,33,,72,68,82,98,117,,51.8,,30,24
2009-11-13 21:00:00,24,47.6,40,40,36,87,,142,60.3,35,33,,71.1,51,53,97,108,,48.9,,29,22
2009-11-13 22:00:00,24,41.1,34,48,35,78,,187,,33,36,,64.4,39,39,108,94,,48.6,98,26,30
2009-11-13 23:00:00,24,36.1,38,38,35,94,,178,65.8,32,26,,45,32,41,149,71,,49.8,79.1,26,18
2009-11-14 00:00:00,29,31.9,46,32,31,117,,144,59.1,30,25,,34,32,44,147,73,,49.9,69.5,26,11
2009-11-14 01:00:00,52,30,52,43,29,137,,111,45.1,28,42,,26.5,29,42,151,52,,46.4,68.1,26,6
2009-11-14 02:00:00,48,27,54,39,25,120,,85,40.3,35,34,,30.7,23,42,161,40,,46.1,68,30,10
2009-11-14 03:00:00,42,23.5,56,40,25,109,,78,38.9,34,51,,31.2,20,35,135,27,,43,64.2,17,21
2009-11-14 04:00:00,31,22,61,36,19,99,,61,44.6,26,61,,27.3,23,32,121,19,,42.7,57.4,19,16
2009-11-14 05:00:00,30,20.1,59,37,19,92,,60,47.1,26,48,,26.5,24,28,105,17,,36,52.3,22,16
2009-11-14 06:00:00,39,21.5,60,38,19,89,,54,46.5,25,34,,63.3,24,25,103,14,,35.5,42.5,18,14
2009-11-14 07:00:00,39,29.7,61,42,21,80,,58,46.9,25,30,,51.5,26,30,120,22,,30.4,39.2,18,20
2009-11-14 08:00:00,38,37.7,57,46,21,87,,77,34.7,33,29,,50.2,28,38,144,52,,30,53.2,25,20
2009-11-14 09:00:00,48,47.5,57,47,27,76,,46,37.4,37,40,,59.1,30,39,130,102,,35.6,68.2,22,30
2009-11-14 10:00:00,42,51.1,56,48,25,70,,43,42.6,32,52,,40.6,27,41,113,73,,36,51,23,25
2009-11-14 11:00:00,32,55.6,57,39,22,61,,32,45,30,41,,34,25,33,63,53,,39.2,56.7,19,23
2009-11-14 12:00:00,25,55.6,52,31,23,51,,35,37.8,26,35,,47,26,53,72,61,,39.4,44.7,25,33
2009-11-14 13:00:00,27,48.3,53,35,22,45,,37,47.7,29,43,,48.1,24,93,74,52,,35.1,44,22,19
2009-11-14 14:00:00,28,48,54,35,32,38,,41,33.8,40,49,,41,21,76,55,45,,34.8,37.4,19,23
2009-11-14 15:00:00,30,59.8,46,,32,38,,25,29.7,28,47,,43.4,23,64,42,60,,28.1,38,21,13
2009-11-14 16:00:00,45,59.1,37,40,32,43,,27,35.6,27,44,,52.9,27,82,55,74,,27.6,56,,24
2009-11-14 17:00:00,73,70.8,37,44,32,48,,33,37.5,32,46,,101.7,32,135,100,112,,34.6,180.2,28,24
2009-11-14 18:00:00,74,65.1,41,47,32,58,,38,41.9,36,45,,155.4,44,199,63,227,,35.1,179.4,23,22
2009-11-14 19:00:00,80,60.7,42,43,32,66,,45,44.2,37,48,,194.4,64,,93,384,,41.1,153.4,24,32
2009-11-14 20:00:00,60,43.8,42,29,32,78,,58,,58,40,,188.8,58,,115,247,,41.5,153.9,20,19
2009-11-14 21:00:00,55,37.9,47,27,32,97,,103,,50,40,,159.8,43,,108,199,,47.1,124.7,24,20
2009-11-14 22:00:00,54,37.7,37,28,32,94,,126,34.1,62,31,,148.9,41,,125,154,,47.5,92.7,27,34
2009-11-14 23:00:00,57,28,44,33,32,110,,141,40.9,74,25,,172.1,41,,154,170,,53.7,86.3,23,28
2009-11-15 00:00:00,46,28.6,48,34,32,108,,127,36.4,72,26,,180.6,51,,197,129,,54.1,80.3,19,21
2009-11-15 01:00:00,28,29.2,49,34,32,102,,134,33.4,76,28,,146.5,59,,186,153,,55.3,103.7,19,12
2009-11-15 02:00:00,27,32.2,45,35,40,109,,100,30.3,98,26,,113.7,56,,188,156,,55.4,105,18,10
2009-11-15 03:00:00,50,29.2,53,35,33,103,,83,36.8,94,18,,56.8,53,,175,140,,41.9,87,20,18
2009-11-15 04:00:00,44,28.4,53,37,32,88,,83,35.1,75,21,,54.7,55,,175,111,,40.9,126.8,18,11
2009-11-15 05:00:00,27,29.2,54,38,38,82,,69,38.4,73,15,,32.7,53,,113,79,,45.9,82.6,17,13
2009-11-15 06:00:00,26,30.5,53,41,46,88,,70,40.3,80,16,,33.8,49,,86,64,,46.3,86.6,17,9
2009-11-15 07:00:00,24,36.3,56,40,41,87,,69,,72,15,,42.8,44,,88,73,,38.6,72.9,16,33
2009-11-15 08:00:00,31,39.2,56,43,32,90,,69,34.5,66,20,,48.4,40,,83,73,,38,53.1,12,20
2009-11-15 09:00:00,35,64.1,55,52,23,90,,68,35.1,73,15,,54.3,37,,86,105,,43.9,82.2,16,17
2009-11-15 10:00:00,26,64.3,61,66,17,88,,65,32,73,19,,54.1,39,,102,72,,44.3,101,10,21
2009-11-15 11:00:00,16,66.5,73,102,12,83,,57,,69,19,,69.3,46,,93,52,33.5,41.2,76.5,10,25
2009-11-15 12:00:00,13,41.6,69,69,14,87,,56,36.5,69,19,,78.8,48,,94,27,31.9,41.6,42,11,15
2009-11-15 13:00:00,16,17.9,61,46,13,78,,62,44.2,36,27,,74.9,53,29,63,13,30.2,35.5,40,10,12
2009-11-15 14:00:00,12,18.9,47,39,9,69,,62,47.6,27,22,,71.2,62,29,41,3,34.7,35,27.7,9,7
2009-11-15 15:00:00,12,24.5,40,39,9,70,,70,49.1,17,17,,70.3,78,32,25,5,34.1,22.7,29.9,7,8
2009-11-15 16:00:00,17,27.8,45,70,9,78,,59,51.1,14,19,,65.9,90,24,35,17,30.5,21.7,30,8,21
2009-11-15 17:00:00,27,53.2,40,114,9,83,,83,59.2,17,14,,70.8,95,33,39,27,31.1,25.5,28.1,12,14
2009-11-15 18:00:00,57,46.1,46,133,40,96,,101,61.6,18,22,,77.6,96,73,44,179,24.1,25.8,70.5,17,28
2009-11-15 19:00:00,45,37.6,63,124,63,99,,133,62,26,16,,83.7,89,63,59,320,31.2,45.6,164.6,31,29
2009-11-15 20:00:00,36,54.8,63,131,46,110,,139,59.6,31,18,,86.3,78,95,100,363,29.9,47.2,,39,24
2009-11-15 21:00:00,51,49.6,53,,42,123,,156,60.9,39,17,,103.8,71,119,118,294,27.7,62.3,,41,39
2009-11-15 22:00:00,51,62.1,67,,34,120,,147,55.7,75,24,,66.6,69,,215,277,28.7,63.5,,35,36
2009-11-15 23:00:00,58,84.5,90,,42,121,,153,62,94,16,,46.8,72,,206,245,24,72.5,,18,30
2009-11-16 00:00:00,75,54.8,101,,39,128,,160,64.8,80,23,,56.8,84,,204,194,26.6,73.2,168,18,29
2009-11-16 01:00:00,75,12.1,102,,31,125,,102,63.3,98,20,,60.2,92,,159,158,22.6,64.4,173.7,18,17
2009-11-16 02:00:00,70,9.5,43,,29,126,,85,57.2,105,13,,64,84,,185,,18.4,63.7,174,16,10
2009-11-16 03:00:00,57,14.8,37,,27,124,,69,62.1,102,14,,36.3,75,,164,,,51.1,129.6,12,11
2009-11-16 04:00:00,57,15.9,45,,23,115,,61,66.6,81,14,,40.8,72,,146,,19.2,50.2,109.1,12,20
2009-11-16 05:00:00,48,21.7,41,,21,99,,61,62.4,99,14,,42.1,70,,138,,19.2,60.4,92.9,13,18
2009-11-16 06:00:00,42,35.6,41,,23,97,,58,63,109,14,,43,64,,144,,21.4,61.1,83.5,10,12
2009-11-16 07:00:00,44,37.4,40,,22,81,,61,57.2,104,13,,52.3,61,,142,,26.9,46.2,80.2,19,8
2009-11-16 08:00:00,58,48.3,47,,26,88,,80,57.3,109,16,,58.6,60,,129,,23.5,45.1,88.5,18,4
2009-11-16 09:00:00,67,66.7,50,,32,89,,78,63,116,14,,88.2,58,,94,,20.7,47,143.6,24,32
2009-11-16 10:00:00,68,72.1,55,,29,110,,71,59,111,23,,69.5,55,,68,,32.8,47.1,158.3,17,30
2009-11-16 11:00:00,71,84.5,58,,32,100,,,62.1,71,20,,70.8,54,,,,44.8,45.5,102.5,23,25
2009-11-16 12:00:00,33,57,60,43,37,97,,,59.9,26,25,,59,45,,41,,42.7,45.4,82.1,21,29
2009-11-16 13:00:00,31,78.1,60,50,20,92,,88,56.6,20,23,,65.3,28,,38,30,37.7,40.6,66.9,16,24
2009-11-16 14:00:00,24,56.5,68,50,16,94,,68,50.5,22,21,,69.1,21,,31,30,44.9,40.2,66,14,23
2009-11-16 15:00:00,20,46.6,67,61,14,113,,61,50,23,25,,52.2,19,22,25,37,37.7,30.4,70.7,19,23
2009-11-16 16:00:00,42,65.2,64,64,22,114,,65,45.1,41,29,,95.2,20,40,27,95,27.8,29.6,68.2,16,19
2009-11-16 17:00:00,71,113.1,70,105,54,127,,80,43.1,35,29,,168.4,26,92,40,179,25.8,31.2,,26,21
2009-11-16 18:00:00,74,102.2,66,101,64,104,,108,50.4,42,35,,193.5,33,90,61,183,25.5,31.3,,26,33
2009-11-16 19:00:00,62,108,65,121,45,128,,171,56.2,38,34,,239.1,48,79,49,142,26.8,44.2,,27,21
2009-11-16 20:00:00,,109.3,63,74,48,147,,206,63.9,50,41,,213,68,68,58,117,28.9,45.1,,25,22
2009-11-16 21:00:00,62,95.1,80,88,47,156,,231,43.7,55,38,,140.8,64,61,89,101,24.4,50.9,,30,31
2009-11-16 22:00:00,62,70.8,76,77,42,175,,213,49.6,45,32,,206,45,59,89,97,33,51.3,,26,26
2009-11-16 23:00:00,53,60.7,72,81,43,169,,164,44.8,39,29,,220.5,38,54,116,81,29.1,57.1,,29,29
2009-11-17 00:00:00,34,58.3,89,64,46,162,,162,44.4,32,31,,122.9,33,49,70,67,32.7,57.5,,25,17
2009-11-17 01:00:00,27,54.1,69,51,42,165,,152,46,34,25,,161.4,24,47,90,44,36.6,65.6,188,25,11
2009-11-17 02:00:00,20,56.5,57,47,30,153,,148,53.3,35,21,,142,21,45,80,36,35.3,66.2,188,23,14
2009-11-17 03:00:00,22,54,55,54,22,143,,109,48.8,32,18,,95.5,23,40,72,33,38.5,52.9,80.7,19,11
2009-11-17 04:00:00,21,44.2,67,49,18,132,,112,46.3,29,22,,59.1,24,34,76,30,37.7,51.9,59,16,19
2009-11-17 05:00:00,16,40.6,69,41,16,128,,107,50.5,24,25,,45.5,18,25,65,24,37.4,47.4,58,21,28
2009-11-17 06:00:00,12,39.5,58,34,16,125,,92,49.3,23,20,,37.1,14,30,43,22,38.9,47,47.7,16,16
2009-11-17 07:00:00,19,45.4,53,25,15,135,,103,46.3,25,24,,39.6,15,25,28,26,40.3,43.1,36.7,17,9
2009-11-17 08:00:00,26,46.4,39,24,13,127,,96,39.1,24,27,,83.5,15,26,27,26,41.5,42.8,31.3,13,17
2009-11-17 09:00:00,29,39.2,32,24,17,120,,85,40.9,22,30,,74.6,19,29,31,38,43,29.9,32,16,11
2009-11-17 10:00:00,28,38.1,35,31,20,103,,78,42.1,24,25,,99.2,18,31,35,42,39.4,28.8,32,15,17
2009-11-17 11:00:00,27,26.2,35,46,20,72,,62,48.1,35,28,,99.7,15,38,31,50,37.8,28.3,44.4,13,22
2009-11-17 12:00:00,30,11.3,41,24,22,55,,58,55.4,22,,,71.6,15,36,35,37,39.5,28.2,36.5,17,21
2009-11-17 13:00:00,22,16.2,33,23,25,45,,32,50.4,21,21,,62,15,26,34,27,49.7,25.5,32.3,14,21
2009-11-17 14:00:00,25,14.4,34,31,,37,,24,43.9,22,22,,25.4,16,34,29,24,46.5,25.2,36.7,14,19
2009-11-17 15:00:00,33,28.3,32,49,,39,,28,44.3,33,22,,24.8,16,35,29,36,42.2,28.8,36.1,14,27
2009-11-17 16:00:00,48,40,37,37,,49,,16,36.8,34,23,,35,17,41,23,40,34.1,29,69,16,19
2009-11-17 17:00:00,47,29.6,34,33,,62,,44,45,33,27,,101.6,16,42,40,74,37.6,34.3,72,13,31
2009-11-17 18:00:00,42,35.4,44,43,,91,,47,46.3,31,36,,86.4,17,59,64,88,48.6,34.7,88.9,17,23
2009-11-17 19:00:00,41,44.9,37,52,,96,,92,49.4,40,38,,125.7,17,67,58,79,52.2,27,67.5,9,31
2009-11-17 20:00:00,37,84.9,48,39,,95,,167,42.4,37,34,,62.1,14,47,82,83,47.9,26.4,56.6,16,19
2009-11-17 21:00:00,30,79.3,46,41,,110,,172,,31,34,,36.1,16,31,62,52,46.2,42.1,72.9,11,15
2009-11-17 22:00:00,29,30.1,47,36,,106,,190,,29,39,,24.7,16,30,32,25,47.1,43.3,83.4,10,19
2009-11-17 23:00:00,17,29.6,48,42,,129,,133,,26,35,,24.5,16,32,32,23,45.7,46.3,88.7,10,21
2009-11-18 00:00:00,18,36.7,40,31,,84,,44,,22,35,,13.2,17,31,25,20,44.1,46.5,88.1,12,14
2009-11-18 01:00:00,3,13.1,39,32,,52,,45,,31,33,,12,14,,27,18,41.1,40.5,48.6,12,9
2009-11-18 02:00:00,2,13.4,33,46,,40,,37,,25,36,,14.2,11,,27,20,19.4,40,46,13,11
2009-11-18 03:00:00,2,2.2,27,12,,30,,,,26,25,,15.7,11,,22,18,18.6,32.5,24.4,15,25
2009-11-18 04:00:00,3,,19,6,,19,,15,11.6,5,22,,16.2,14,,6,2,11.5,31.9,25.8,15,16
2009-11-18 05:00:00,7,6.8,8,13,,18,,16,8.9,2,19,,16.4,17,,5,2,10.8,26.9,14.8,16,15
2009-11-18 06:00:00,3,1.5,9,10,,6,,,6.9,0,18,,17.4,15,,6,2,10.8,26.5,13.1,18,11
2009-11-18 07:00:00,2,3.4,15,11,,10,,,9.2,2,12,,19.2,14,,10,7,10.4,15,10.2,16,10
2009-11-18 08:00:00,8,5.2,13,21,,22,,,15.3,9,13,,,11,,19,30,9.8,14.1,10,10,22
2009-11-18 09:00:00,20,3.4,18,26,,26,,14,19,23,18,,,8,,19,33,12.1,14.7,13.8,12,14
2009-11-18 10:00:00,31,16.5,18,12,,28,,10,24.5,18,18,,,10,,21,33,15.2,14.7,17.8,13,11
2009-11-18 11:00:00,25,4.3,21,19,,27,,19,18.6,12,19,,,10,,16,13,16.1,16.9,18,16,14
2009-11-18 12:00:00,25,6.1,19,18,,29,,14,18.6,9,19,,,8,,22,9,15.9,17,18,11,9
2009-11-18 13:00:00,14,8.9,19,16,,,,11,14.6,6,19,,,,10,14,7,12.6,12.2,12.4,11,6
2009-11-18 14:00:00,13,3,19,21,,24,,13,17.2,8,26,,,10,9,24,14,13,11.8,19.5,10,11
2009-11-18 15:00:00,15,7,15,21,,23,,11,18.7,17,19,,,10,,16,26,15.8,10.8,20,8,7
2009-11-18 16:00:00,13,5.6,17,21,,35,,20,17.3,9,21,,,10,,18,17,15.8,10.7,12.5,8,4
2009-11-18 17:00:00,18,1.8,22,22,,62,,29,21.1,8,19,,,19,,20,37,17.2,7.2,26.1,9,5
2009-11-18 18:00:00,15,,23,25,,84,,53,23.3,9,24,,,32,,30,74,17.2,6.9,31.7,9,7
2009-11-18 19:00:00,10,,19,26,,75,,68,25.2,15,21,,,52,,26,43,18.8,8.7,24.5,8,8
2009-11-18 20:00:00,9,3.7,17,23,,91,,55,25.3,24,17,,,68,,24,30,15.9,8.8,18.4,7,12
2009-11-18 21:00:00,6,8.9,18,24,,70,,29,24.7,21,23,,,64,,17,19,13.2,6.1,18,5,7
2009-11-18 22:00:00,7,1.6,18,15,,34,,36,24.1,22,15,,,45,,11,11,16,5.9,13.3,7,7
2009-11-18 23:00:00,7,3.1,17,17,,28,,24,22.1,11,19,,,29,,12,11,12.7,10.2,16.8,6,18
2009-11-19 00:00:00,7,3.6,13,12,,,,16,15.8,11,16,,,24,8,10,9,11.8,10.5,12.3,6,10
2009-11-19 01:00:00,8,,13,8,,,9,13,7,10,25,,,19,8,9,7,12.5,6.8,23.3,6,6
2009-11-19 02:00:00,4,,9,7,,6,7,11,7.7,6,20,,,18,7,8,5,10.4,6.5,24,7,
2009-11-19 03:00:00,4,5.3,9,6,,6,6,6,8.4,5,13,,,17,6,8,6,6.3,4.6,5.3,6,
2009-11-19 04:00:00,2,2.4,10,6,,6,6,5,6,7,11,,,13,3,11,6,5.3,4.5,5,7,
2009-11-19 05:00:00,2,3,7,8,,6,6,5,2.6,3,11,,,11,3,11,6,4.7,6.9,6,5,
2009-11-19 06:00:00,3,5,7,9,,8,7,4,1.8,3,7,,,10,4,11,8,3.9,7.1,5.1,2,27
2009-11-19 07:00:00,5,6.3,7,14,,17,9,5,0.7,6,3,,,10,6,15,12,4.9,5.3,6,6,13
2009-11-19 08:00:00,4,7.7,7,22,,17,11,7,3.8,7,4,,,9,10,16,16,5.5,5.1,8.8,10,7
2009-11-19 09:00:00,5,10.7,7,19,,18,13,10,16,9,6,,,6,10,20,20,4.7,4.8,9,11,3
2009-11-19 10:00:00,5,3.6,9,29,,16,13,12,12,11,6,,,7,11,18,18,25.7,4.8,26.8,13,2
2009-11-19 11:00:00,17,125.2,11,18,,20,15,11,10.4,14,8,,,10,16,19,16,16.3,8.3,23.3,19,1
2009-11-19 12:00:00,16,92.4,13,21,,17,15,,9.3,14,9,,,12,19,20,18,13.8,8.6,15.5,7,0
2009-11-19 13:00:00,25,71.3,12,26,,19,16,10,11.6,17,8,,,12,18,19,20,13.5,13.5,26.3,9,1
2009-11-19 14:00:00,17,61.8,16,23,,20,16,11,18.3,16,7,,,12,11,25,18,19.6,13.9,16.7,10,1
