Kod stacji,KpBydPlPozna,KpCiechTezni,KpToruKaszow,KpZielBoryTu,LbLubObywate,LdLodzWIOSARubinst,LdLodzZachod,LuZielKrotka,MpKrakBulwar,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,OpZdziePiast,PkRzeszWIOSSzop,PmSlupKniazi,PmGdaKacze02,PmGdyWendy10,PmStaGdaLubi,SlDabro1000L,SlRybniBorki,WmElbBazynsk,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
2011-10-09 23:00:00,1.93,2.7,1.14,1.585,,,2.51,0,2.9,1.41,,,3.23,2.67,0,1,1.84,0.1,1.5,,,,0.8,0.83,0.73,1.8,0.1
2011-10-10 00:00:00,1.24,1.54,1.23,1.165,,,2.18,0,2.5,1.59,,0.53,2.88,2.44,0,1,,0.07,0.73,,,,0.4,0.79,0.83,1.2,0.1
2011-10-10 01:00:00,0.71,1.17,1.07,0.8,,,1.9,0,2.5,1.41,1.22,0.23,1.68,2.05,0,1,1.54,0.08,0.57,,,,0.3,0.67,1.05,0.8,0.1
2011-10-10 02:00:00,0.68,0.96,0.92,0.63,,,1.8,0,2.6,1.06,0.94,0.3,1.39,1.79,0,1,1.56,0.14,0.43,,,,0.4,0.45,0.91,0.2,0.1
2011-10-10 03:00:00,0.35,0.72,0.99,0.48,,,1.43,0,1.5,0.85,1.02,0.38,1.48,1.53,0,2,1.19,0.23,0.27,,,,0.5,0.68,0.86,0,0.1
2011-10-10 04:00:00,0.39,0.64,0.71,0.43,,,1.26,0,1.3,0.79,1.08,0.18,0.92,1.24,0,2,0.99,0.14,0.21,,,,2,0.37,0.83,0,0.1
2011-10-10 05:00:00,0.32,0.63,0.65,0.615,,,1.59,0,1.5,0.94,1.05,0.42,1.11,1.15,1,10,0.89,0.11,0.17,,,,3.4,0.37,0.69,0.2,0.1
2011-10-10 06:00:00,0.68,0.33,0.58,0.415,,,1.71,0,1.8,1.04,1.27,0.37,1.81,1.26,0,18,,0.14,0.16,,,,1.9,0.32,0.63,0.3,0.1
2011-10-10 07:00:00,1.19,0.19,0.47,0.435,,,2.05,0,1.5,1.03,1.78,0.25,3.04,1.81,2,7,0.86,0.12,0.2,,,,2.5,0.34,0.5,0.7,0.1
2011-10-10 08:00:00,1.36,0.03,0.51,0.525,,,2.33,0,1.5,1.23,2,0.29,3.44,1.98,2,7,0.63,0.12,0.24,,,,1.8,0.3,0.57,0.8,0.1
2011-10-10 09:00:00,1.02,0.11,0.56,0.465,,,2.23,0,1.3,1.11,1.35,0.64,3.58,1.66,0,5,,0.18,0.28,,0.03,,2,0.34,0.54,0.7,0.1
2011-10-10 10:00:00,0.77,,0.65,0.43,,,1.91,0,1.3,1.14,1.16,0.22,2.45,1.29,0,2,0.33,0.08,0.25,,0.045,,1.3,0.35,0.58,2.5,0.1
2011-10-10 11:00:00,0.65,,0.85,,,,2.05,0,1.2,1.04,0.99,0.43,1.51,0.86,0,2,0.25,0.03,0.24,,0.045,,2.5,0.3,0.47,0.6,0.3
2011-10-10 12:00:00,0.69,,0.71,0.5,,,2.22,0,0.4,0.86,0.97,0.39,1.51,0.61,0,2,,0.01,0.26,,0.045,,2.8,0.57,0.57,0.7,1
2011-10-10 13:00:00,0.81,,0.71,0.875,,,2.41,0,0.4,0.79,0.97,0.27,1.5,0.48,0,2,,0.13,0.26,,0.045,,0.6,0.45,0.51,0.8,0.3
2011-10-10 14:00:00,0.45,,0.94,0.58,,,3.3,0,0.4,0.64,0.97,1.03,1.73,0.53,0,1,0.11,0.12,0.25,,0.06,,0.6,0.45,0.6,1.3,0.8
2011-10-10 15:00:00,0.85,,0.83,0.66,,,2.44,0,0.7,0.69,0.99,0.59,1.65,,0,1,,0.23,0.32,,0.06,,0.6,0.46,0.44,1.2,0.3
2011-10-10 16:00:00,0.94,,0.79,0.715,,,2.32,0,0.7,0.57,1.23,0.14,2.08,,0,2,,0.18,0.27,,0.045,,0.5,0.64,0.45,1.1,1.3
2011-10-10 17:00:00,1.03,,0.89,0.675,,,4.11,0,1,0.89,1.26,0.3,2.04,1.16,0,2,0.13,0.2,0.57,,0.045,,0.7,0.5,0.51,1.2,1.3
2011-10-10 18:00:00,1.27,,0.94,0.78,,,3.58,0,1,1.04,1.64,0.72,2.27,1.35,0,3,,0.15,0.58,,0.03,,0.9,0.52,0.58,1.3,1
2011-10-10 19:00:00,1.03,,0.82,0.93,,,3.38,0,1.6,1.68,1.67,0.55,2.19,1.51,0,3,0.79,0.19,0.55,,0.03,,1.1,1.61,0.56,1.5,1
2011-10-10 20:00:00,0.61,,0.87,0.725,,,2.68,0,1.8,1.55,1.26,0.55,1.82,1.87,0,2,0.61,0.09,0.45,,0.03,,1.1,0.51,0.66,1.2,1
2011-10-10 21:00:00,0.8,,0.75,0.47,,,1.77,0,1.6,1.11,1.17,,1.61,1.58,0,2,0.35,0.09,0.43,,0.03,,0.9,0.61,0.61,1.4,0.1
2011-10-10 22:00:00,0.45,,0.58,0.275,,,1.54,0,1.6,1.01,1.09,,1.17,1.13,0,2,,0.12,0.23,,0.03,,0.9,0.45,0.65,0.6,0.1
2011-10-10 23:00:00,0.04,,0.24,0.115,,,1.23,0,1.8,0.97,1.03,0.2,0.86,1,0,1,0.18,0.15,0.09,,0.015,,2.9,0.41,0.59,0.1,0.1
2011-10-11 00:00:00,0,,0.18,0.08,,,0.99,0,1.8,0.64,0.81,0.48,0.77,0.85,0,2,0.16,0.07,0.08,,0.015,,2,0.44,0.64,0,0.1
2011-10-11 01:00:00,0.01,,0.07,0.095,,,0.78,0,1.2,0.5,0.54,0.53,0.63,0.71,0,4,,0.29,0.06,,0.135,,1.2,0.56,0.51,0,0.1
2011-10-11 02:00:00,0,,0.09,0.045,,,0.65,0,0.7,0.42,0.41,0.32,0.45,0.54,0,20,0.13,0.17,0.04,,0.24,,1.7,0.51,0.6,0,0.1
2011-10-11 03:00:00,0,,0.07,0.03,,,0.63,0,0.4,0.12,0.32,0.16,0.29,0.38,0,20,0.11,0.17,0.04,,0.45,,0.8,0.28,0.45,0,0.1
2011-10-11 04:00:00,0,,0.01,0.04,,,0.47,0,0.4,0.2,0.41,0.19,0.25,0.25,0,3,,0.2,0.17,,0.435,,0.5,0.31,0.32,0,0.1
2011-10-11 05:00:00,0.05,,0.03,0.025,,,1.1,0,0.4,0.42,0.42,0.17,0.23,0.15,0,1,0.12,0.09,0.05,,0.195,,0.4,0.18,0.36,0,0.1
2011-10-11 06:00:00,0.26,,0.01,0.05,,,1.44,0,0.4,0.74,0.48,0.23,0.36,0.19,0,3,0.15,0.12,0.04,,0.03,,0.4,0.18,0.33,0,0.1
2011-10-11 07:00:00,1.24,,0.04,0.095,,,0.79,0,1.2,0.6,0.41,0.14,1.02,0.36,0,2,,0.17,0.07,,0.12,,0.5,0.2,0.32,0.1,0.1
2011-10-11 08:00:00,1.12,,0.4,0.17,,,1.01,0,1.6,0.56,0.58,0.36,1.22,0.51,1,3,0.2,0.22,0.09,,0.045,,0.7,0.27,0.23,0.7,0.1
2011-10-11 09:00:00,0.83,,0.21,0.1,,,1.13,0,1.6,0.67,0.49,0.37,1.28,0.43,1,0,0.2,0.05,0.08,,0.045,,2.3,0.51,0.29,0.3,0.1
2011-10-11 10:00:00,0.67,,0.26,,,,1.8,0,1.5,,0.63,0.27,0.8,0.3,0,0,0.26,0.28,0.08,,0.03,,1.6,0.3,0.33,0.6,0.1
2011-10-11 11:00:00,0.44,,0.21,,,,1.82,0,1,,0.42,0.17,0.91,0.26,0,0,,0.21,0.08,,0.045,,1,0.51,0.28,0.3,0.3
2011-10-11 12:00:00,0.44,,0.15,,,,3.44,0,1.5,,0.61,0.46,0.78,0.25,1,0,0.35,0.15,0.07,,0.045,,0.5,0.1,0.28,0.5,0.1
2011-10-11 13:00:00,0.62,,0.11,0.195,,,2.98,0,1.6,0.22,0.84,0.17,1.22,0.3,0,0,0.36,0.15,0.11,,0.06,,0.4,0.33,0.32,0.5,0.5
2011-10-11 14:00:00,0.86,,0.15,0.16,,,3.32,0,1.5,0.24,0.8,0.32,1.3,0.47,0,0,0.28,0.09,0.12,,0.045,,0.4,0.28,0.32,0.6,0.5
2011-10-11 15:00:00,1.4,,0.37,0.195,,,3.2,0,1.5,0.38,0.8,0.92,1.65,,0,0,,0.18,0.13,,0.06,,0.5,0.4,0.24,0.7,1
2011-10-11 16:00:00,1.27,,0.62,0.29,,,2.7,0,1.2,0.67,1.02,1.19,1.99,0.68,0,2,,0.34,0.15,,0.06,,1,0.52,0.27,0.6,0.8
2011-10-11 17:00:00,1.13,,0.5,0.26,,,2.99,0,0.7,0.81,1.03,0.23,2.2,0.82,0,1,,0.21,0.15,,0.045,,1.1,0.41,0.31,0.5,1
2011-10-11 18:00:00,1.58,,0.36,0.27,,,2.13,0,1,0.73,1.08,0.13,2.74,1.03,0,0,,0.15,0.17,,0.075,,1,0.7,0.33,0.6,1.3
2011-10-11 19:00:00,1.36,,0.73,0.345,,,1.9,0,0.4,0.91,1.23,0.46,2.11,2.1,0,1,0.48,0.09,0.43,,0.015,,1.1,0.65,0.54,0.8,1.8
2011-10-11 20:00:00,1.58,,0.97,0.285,,,1.5,0,0.4,1.06,1.03,0.33,1.78,1.48,0,0,0.5,0.15,0.71,,0.075,,0.9,0.48,0.48,1,1.3
2011-10-11 21:00:00,1.46,,0.91,0.295,,,1.51,0,0.4,0.76,0.87,,1.1,0.79,0,1,0.48,0.03,0.42,,0.03,,0.6,0.57,0.69,0.7,1.5
2011-10-11 22:00:00,0.93,,0.7,0.305,,,1.44,0,0.4,0.81,0.84,,1.02,0.65,0,1,,0.19,0.21,,0.03,,0.4,0.48,0.63,0.7,1
2011-10-11 23:00:00,0.32,,0.36,0.255,,,0.96,0,0.4,0.56,0.68,0.28,0.98,0.57,0,0,0.39,0.32,0.24,,0.03,,0.3,0.37,0.66,0.3,0.5
2011-10-12 00:00:00,0.12,,0.07,0.22,,,0.81,0,0.4,0.71,0.68,0.16,0.7,0.51,0,0,,0.05,0.11,,0.165,,0.2,0.34,0.43,0,0.3
2011-10-12 01:00:00,0,,0.17,0.215,,,0.64,0,0.4,0.63,0.58,0.25,0.43,0.36,0,0,0.3,0.15,0.1,,0.015,,0.1,0.16,0.52,0,0.1
2011-10-12 02:00:00,0,,0.1,0.14,,,0.52,0,0.4,0.48,0.51,0.23,0.35,0.32,0,0,0.26,0.54,0.05,,0.015,,0.1,0.27,0.38,0,0.1
2011-10-12 03:00:00,0,,0.06,0.125,,,0.46,0,0.4,0.35,0.41,0.29,0.32,0.32,0,0,,0.21,0.07,,0.075,,0.1,0.37,0.42,0,0.1
2011-10-12 04:00:00,0,,0.08,0.105,,,0.73,0,0.4,,0.3,0.48,0.33,0.21,0,0,,0.17,0.05,,0.315,,0.1,0.09,0.31,0,0.1
2011-10-12 05:00:00,0.09,,0.02,0.095,,,0.55,0,0.4,,0.3,0.27,0.24,0.24,0,0,0.31,0.16,0.05,,0.09,,0.1,0.26,0.39,0,0.1
2011-10-12 06:00:00,0.27,,0.16,0.12,,,1.78,0,0.4,,0.34,0.44,0.34,0.21,0,0,,0.27,0.05,,0.03,,0.1,0.11,0.3,0,0.1
2011-10-12 07:00:00,0.79,,0.22,0.14,,,0.76,0,0.4,,0.42,0.35,0.68,0.28,0,0,0.35,0.27,0.06,,0.075,,0.1,0.17,0.26,0,0.1
2011-10-12 08:00:00,0.69,,0.24,0.18,,,0.81,0,0.4,,0.42,0.14,0.9,0.39,0,,0.15,0.15,0.1,,0.06,,0.3,0.18,0.33,0,0.1
2011-10-12 09:00:00,0.44,,0.17,0.19,,,0.78,0,0.4,,0.41,0.09,0.78,0.33,0,0,,0.12,0.11,,0.045,,0.3,0.17,0.26,0,0.3
2011-10-12 10:00:00,0.25,,0.08,,,,0.87,0,0.4,,0.45,0.12,0.58,0.2,0,0,0.09,0.04,0.09,,0.06,,0.2,0.1,0.28,0,0.8
2011-10-12 11:00:00,0.41,,0.29,0.125,,,2.1,0,0.4,,0.39,0.42,0.63,0.24,0,0,0.08,0.08,0.07,,0.045,,0.1,0.23,0.28,0,0.1
2011-10-12 12:00:00,0.61,,0.22,0.055,,,0.84,0,0.7,,0.39,0.35,0.67,0.18,0,0,,0.19,0.09,,0.06,,0.2,0.27,0.3,0,0.1
2011-10-12 13:00:00,0.39,,0.19,0.045,,,0.65,0,0.4,,0.36,0.32,0.72,0.22,0,0,0.1,0.2,0.07,,0.045,,0.6,0.6,0.25,0,0.1
2011-10-12 14:00:00,0.45,,0.29,0.105,,,0.69,0,0.4,,0.39,0.28,0.62,,0,0,0.11,0.19,0.08,,0.03,,0.3,0.33,0.2,0,0.1
2011-10-12 15:00:00,1.1,,0.78,0.105,,,0.66,0,0.4,,0.41,0.23,1,,0,0,,0.36,0.09,,0.045,,0.4,0.33,0.18,0,0.1
2011-10-12 16:00:00,1.66,,0.6,0.09,,,1.01,0,0.4,0.48,1.13,0.33,0.91,0.28,0,1,0.15,0.26,0.11,,0.045,,0.3,0.38,0.21,0.1,0.1
2011-10-12 17:00:00,2.77,,0.42,0.1,,,1.12,0,0.4,0.67,0.8,0.5,1.22,0.3,0,1,0.14,0.11,0.13,,0.06,,1.1,0.2,0.42,0.1,0.5
2011-10-12 18:00:00,2.63,,0.76,0.175,,,2.07,0,1,0.91,1.27,0.6,1.58,0.63,0,3,,0.03,0.15,,0.135,,1.7,0.31,0.27,0.7,0.5
2011-10-12 19:00:00,4.56,,0.8,0.18,,,2.38,0,1.5,0.95,0.99,0.65,1.45,1.29,2,3,0.25,0.14,0.17,,0.03,,6.2,0.45,0.28,1,1
2011-10-12 20:00:00,1.91,,0.91,0.225,,,2.82,0,1.5,0.76,0.87,,1.5,1.94,5,11,0.4,0.26,0.28,,0.03,,6.4,0.51,0.38,1.4,1.5
2011-10-12 21:00:00,0.77,,1.01,0.305,,,2.19,0,2.3,0.83,0.87,,1.34,1.39,5,12,,0.14,0.2,,0.06,,6.9,0.59,0.48,0.9,1.3
2011-10-12 22:00:00,0.78,,0.62,0.245,,,1.94,0,2.5,0.93,0.9,0.79,0.97,0.97,3,13,1.21,0.15,0.16,,0.015,,5,0.42,0.42,0.5,1
2011-10-12 23:00:00,0.46,,0.38,0.265,,,1.56,0,2.6,0.8,,0.86,0.72,0.84,2,10,0.92,0.66,0.22,,0.165,,3.8,0.51,0.41,0.7,0.1
2011-10-13 00:00:00,0.19,,0.29,0.26,,,1.54,0,2.8,0.69,,0.78,0.67,0.71,1,5,,0.34,0.14,,0.03,,1.7,0.46,0.38,0.2,
2011-10-13 01:00:00,0.23,,0.42,0.26,,,1.11,0,2.6,0.77,0.61,0.7,0.47,0.63,1,4,0.65,0.35,0.15,,0.015,,1.9,0.34,0.34,0,0.1
2011-10-13 02:00:00,0.1,,0.4,0.26,,,0.88,0,2.6,0.51,0.54,0.61,0.36,0.54,2,2,0.53,0.03,0.26,,0.165,,1.3,0.5,0.4,0,0.1
2011-10-13 03:00:00,0.1,,0.33,0.195,,,0.76,0,2.5,0.38,0.48,0.47,0.37,0.51,3,1,0.37,0.08,0.11,,0.015,,0.8,0.55,0.28,0,0.1
2011-10-13 04:00:00,0.09,,0.42,0.135,,,0.8,0,2.3,0.14,0.48,0.4,0.34,0.52,3,1,,0.19,0.05,,0.135,,0.7,0.41,0.24,0,0.1
2011-10-13 05:00:00,0.25,,0.35,0.105,,,0.73,0,2.1,0.23,0.48,0.53,0.38,0.47,1,1,0.32,0.15,0.06,,0.03,,0.9,0.21,0.24,0,0.1
2011-10-13 06:00:00,0.71,,0.43,0.085,,,0.72,0,2.1,0.61,0.51,0.57,0.52,0.44,0,1,0.3,0.35,0.08,,0.03,,1.7,0.1,0.24,0.1,0.1
2011-10-13 07:00:00,1.42,,0.75,0.14,,,1.64,0,2.1,0.63,0.72,0.59,1.09,0.48,2,1,,0.29,0.14,,0.06,,2.1,0.25,0.22,0.5,0.1
2011-10-13 08:00:00,2.21,,0.89,0.115,,,1.32,0,2.1,0.42,0.72,0.57,1.32,0.56,1,2,0.42,0.19,0.22,,0.06,,1.3,0.31,0.22,0.2,0.1
2011-10-13 09:00:00,2.06,,0.98,,,,0.98,0,1.8,0.14,0.7,0.55,1.42,0.57,0,2,0.42,0.22,0.28,,0.03,,0.4,0.15,0.33,0.7,1
2011-10-13 10:00:00,1.36,,0.67,0.23,,,1.16,0,1.3,0.35,0.65,0.42,1.22,0.5,,1,,0.13,0.08,,0.06,,0.3,0.2,0.42,0.4,1.3
2011-10-13 11:00:00,0.84,,0.27,0.12,,,0.98,0,1.5,0.29,1.35,0.36,0.9,0.29,,2,0.28,0.24,0.06,,0.045,,0.7,0.09,0.34,0.4,0.1
2011-10-13 12:00:00,0.56,,0.36,0.095,,,0.92,0,1.2,0.19,1.13,0.25,1.07,0.22,,1,0.2,0.52,0.05,,0.045,,0.8,0.1,0.29,0,0.1
2011-10-13 13:00:00,0.74,,0.37,0.12,,,0.95,0,0.4,0.23,1.09,0.34,1.33,0.22,3,1,,0.12,0.06,,0.015,,1.3,0.12,0.3,0,0.1
2011-10-13 14:00:00,0.53,,0.34,0.04,,,0.93,0,0.4,0.12,1.02,0.44,1.12,,1,1,0.17,0.14,0.06,,0.015,,0.7,0.12,0.16,0,0.3
2011-10-13 15:00:00,0.5,,0.48,0.05,,,1,0,0.4,0.4,1.16,0.43,2.26,0.37,1,1,0.18,0.2,0.03,,0.03,,0.5,0.09,0.3,0,0.1
2011-10-13 16:00:00,1.1,,0.69,0.075,,,1.23,0,0.4,0.68,0.99,0.37,1.81,0.41,1,1,,0.44,0.07,,0.045,,1.1,0.27,0.18,1.1,0.3
2011-10-13 17:00:00,1.5,,0.92,0.075,,,2.7,0,0.9,1.4,1.62,0.28,2.17,0.6,1,1,0.17,0.1,0.08,,0.03,,1.6,0.16,0.25,0.7,0.3
2011-10-13 18:00:00,2.12,,1.34,0.11,,,4.97,0,1.2,2.67,1.73,0.57,1.96,0.57,1,4,0.31,0.36,0.1,,0.03,,3.1,0.2,0.31,0.7,0.3
2011-10-13 19:00:00,2.47,,1.37,0.115,,,3.24,0,2.5,3.31,1.86,0.4,2.03,0.68,2,9,,0.62,0.21,,0.015,,1.8,0.16,0.4,0.9,0.8
2011-10-13 20:00:00,5.94,,1.55,0.2,,,2.86,0,2.3,2.64,1.25,,1.93,0.73,4,14,0.74,0.28,0.05,,0.015,,2.5,0.42,0.33,0.8,1.3
2011-10-13 21:00:00,3.45,,1.19,0.255,,,2.64,0,0.4,2.85,1.49,,1.27,0.79,2,4,0.5,0.14,0.06,,0.03,,4.9,0.24,0.41,1.1,1.3
2011-10-13 22:00:00,2.11,,0.9,0.28,,,2.13,0,0.4,0.75,1.64,0.11,1.15,0.8,3,1,,0.25,1.85,,0.015,,2.4,0.08,0.35,1,1.5
2011-10-13 23:00:00,1.44,,0.7,0.25,,,1.8,0,1.3,0.79,1.47,0.29,0.93,0.67,1,1,0.36,0.09,0.06,,0.015,,1.2,0.14,0.29,0.8,1
2011-10-14 00:00:00,1.65,,0.55,0.22,,,1.47,0,1.9,0.9,1.38,0.11,0.57,0.47,1,1,0.27,0.15,0.08,,0.03,,1.3,0.23,0.31,0.3,0.1
2011-10-14 01:00:00,0.65,,0.5,0.19,,,1.24,0,1.8,1.63,2.13,0.41,,0.38,5,1,0.19,0.11,0.05,,0.03,,0.9,0.07,0.26,0.3,0.1
2011-10-14 02:00:00,0.3,,0.42,0.175,,,0.83,0,1.2,1.7,1.5,0.18,,0.33,1,1,0.14,0.2,0.03,,0.285,,0.8,0.11,0.39,0.4,0.1
2011-10-14 03:00:00,0.15,,0.29,0.155,,,0.73,0,0.7,0.95,1.5,0.16,0.29,0.29,3,1,0.12,0.19,0.03,,0.15,,0.8,0.08,0.17,0.5,0.1
2011-10-14 04:00:00,0.1,,0.24,0.15,,,0.68,0,0.4,0.62,1.59,0.27,0.33,0.31,3,1,0.11,0.15,0.03,,0.225,,0.8,0.07,0.22,0.2,0.1
2011-10-14 05:00:00,0.67,,0.39,0.12,,,0.93,0,0.4,0.4,1.27,0.37,0.34,0.36,1,1,0.12,0.21,0.05,,0.03,,0.9,0.08,0.14,0.4,0.1
2011-10-14 06:00:00,1.45,,0.68,0.135,,,0.98,0,1.2,0.21,1.35,0.38,0.69,0.42,1,1,0.13,0.22,0.05,,0.045,,1.1,0.08,0.18,0.7,0.1
2011-10-14 07:00:00,2.55,,1.16,0.1,,,1.48,0,1.9,1.97,2.31,0.15,1.55,0.66,3,1,0.21,0.28,0.06,,0.045,,1,0.06,0.19,0.9,0.1
2011-10-14 08:00:00,4.57,,1.5,0.13,,,1.95,0,2.3,2.08,2.16,0.09,2.48,0.73,5,1,0.24,0.2,0.13,,0.03,,1.1,0.09,0.29,1.5,1.3
2011-10-14 09:00:00,3.46,,1.22,,,,1.23,0,1.6,3.36,2.25,0.34,3.09,0.61,4,1,0.27,0.09,0.05,,0.735,,1.7,0.35,0.3,1,3
2011-10-14 10:00:00,1.91,,1,0.225,,,1.35,0,1.5,4.67,1.13,0.38,1.73,0.64,3,1,0.26,0.19,0.08,,0.045,,1.6,0.55,0.53,0.4,3.1
2011-10-14 11:00:00,3.34,,0.72,0.165,,,1.08,0,1.3,2.09,1.09,0.49,1.56,0.46,0,1,0.3,0.14,0.05,,0.045,,1.2,0.34,0.29,0,1.3
2011-10-14 12:00:00,0.5,,0.77,0.105,,,1.29,0,1.5,2.1,0.77,0.63,2.13,0.32,0,0,,0.22,0.03,,0.03,,1.7,0.09,0.42,0,0.1
2011-10-14 13:00:00,0.48,,0.92,0.09,,,0.99,0,1,1.38,0.49,0.6,1.96,,0,0,0.18,0.15,0.04,,0.075,,1.1,0.11,0.28,0,0.1
2011-10-14 14:00:00,0.58,,0.85,0.115,,,1.03,0,1,1.29,0.89,0.45,1.79,,0,1,0.19,0.36,0.03,,0.63,,0.9,0.09,0.24,0.1,0.8
2011-10-14 15:00:00,0.59,,0.8,0.16,,,1.22,0,1.5,0.59,1.08,0.51,1.75,0.27,1,1,0.21,0.12,0.63,,0.135,,1.7,0.08,0.29,0,0.5
2011-10-14 16:00:00,1.48,,0.97,0.12,,,1.57,0,1.8,0.71,3.31,1.15,2.46,0.37,1,2,0.22,0.49,0.09,,0.045,,1.8,0.07,0.31,0,1
2011-10-14 17:00:00,1.75,,1.24,0.14,,,2.15,0,1.8,0.91,2.85,0.83,2.89,0.49,1,1,0.28,0.2,0.22,,0.3,,1.1,0.25,0.41,0.4,1.3
2011-10-14 18:00:00,4.03,,1.94,0.22,,,2.43,0,2.3,1.46,2.87,0.36,2.69,0.93,3,4,0.44,0.19,0.38,,0.675,,1.3,0.62,0.3,2.6,2.2
2011-10-14 19:00:00,5.12,,2.42,0.245,,,2.35,0,2.8,2.64,2.81,0.83,3.36,1.3,4,5,0.56,0.16,0.28,,0.06,,2,0.75,0.37,6.5,2.3
2011-10-14 20:00:00,5.07,,2.33,0.31,,,2.35,0,3.1,3.33,2.28,1.3,3.21,1.55,3,12,0.62,0.13,0.36,,0.03,,1.3,0.71,0.37,9.3,3.5
2011-10-14 21:00:00,5.56,,2.3,0.435,,,2.27,0,2.9,3.17,1.7,0.63,3,1.51,1,10,0.98,0.28,0.34,,0.015,,2.4,0.25,0.59,2.8,4.2
2011-10-14 22:00:00,6.13,,1.94,0.48,,,2.1,0,2.6,2.72,2.21,0.31,2.16,1.93,1,8,1.23,0.15,0.22,,0.195,,3,0.33,0.69,3.8,5.2
2011-10-14 23:00:00,5.38,,1.66,0.51,,,2.29,0,2.9,1.91,1.65,0.15,1.73,2.29,1,6,0.94,0.33,0.19,,0.015,,2.2,0.25,0.87,3,5.3
2011-10-15 00:00:00,3.68,,1.6,0.46,,,1.79,0,2.6,1.69,1.71,0.45,1.59,1.76,1,5,0.74,0.17,0.15,,0.015,,1.7,0.28,0.49,2,6.5
2011-10-15 01:00:00,2.16,,1.23,0.425,,,1.25,0,2.5,1.78,2.02,0.93,1.1,1.43,2,5,0.63,0.15,0.11,,0.135,,1.3,0.1,0.45,1.7,5.3
2011-10-15 02:00:00,1.17,,1,0.38,,,1.09,0,2.3,1.66,1.92,0.18,0.77,0.77,1,3,0.5,0.26,0.09,,0.015,,1.1,0.11,0.37,1.6,6.8
2011-10-15 03:00:00,0.76,,0.85,0.425,,,0.89,0,2.3,1.88,1.68,0.2,0.6,0.51,1,3,0.37,0.46,0.09,,0.045,,1,0.04,0.45,1.4,5.7
2011-10-15 04:00:00,0.49,,0.82,0.355,,,0.79,0,1.9,1.04,1.36,0.46,0.45,0.43,1,2,0.32,0.41,0.08,,0.015,,1.2,0.11,0.27,1.6,4.1
2011-10-15 05:00:00,0.74,,0.8,0.36,,,0.91,0,1.9,0.82,1.09,0.36,0.37,0.39,1,2,0.24,0.24,0.13,,0.03,,1,0.17,0.29,1.5,2.3
2011-10-15 06:00:00,1.33,,0.91,0.355,,,1.25,0,1.9,0.72,0.97,0.24,0.56,0.37,1,2,0.24,0.34,0.32,,0.03,,1.2,0.39,0.18,1.5,1.5
2011-10-15 07:00:00,2.51,,1.07,0.365,,,1.04,0,2.1,0.84,0.82,0.09,0.87,0.44,1,2,0.26,0.14,0.37,,0.045,,1.4,0.09,0.19,1.8,1.3
2011-10-15 08:00:00,3.21,,1.22,,,,1.4,0.1,1.8,1.14,1.23,0.38,1.72,0.47,2,3,0.29,0.23,0.16,,1.08,,1.8,0.45,0.36,3.5,1.4
2011-10-15 09:00:00,3.17,,1.57,0.43,,,1.63,0.1,1.6,2.05,2.46,0.36,1.71,0.47,5,6,0.33,0.87,0.09,,0.075,,1.8,0.76,0.37,1.8,3.2
2011-10-15 10:00:00,3.39,,1.45,0.315,,,1.7,0,4.8,2.64,1.05,0.99,1.37,0.33,11,4,0.3,0.45,0.06,,0.045,,1.3,0.58,0.44,0.8,8.6
2011-10-15 11:00:00,3.32,,1.17,0.195,,,2.07,0,0.7,1.84,0.92,0.38,0.84,0.31,6,4,0.24,0.09,0.05,,0.135,,1.7,0.53,0.35,0.2,5.9
2011-10-15 12:00:00,4.26,,0.83,0.195,,,2.22,0,1.4,2.55,0.87,0.99,0.56,0.35,1,2,0.21,0.21,0.03,,0.27,,2.4,0.32,0.33,0,0.3
2011-10-15 13:00:00,0.72,,0.65,0.225,,,1.77,0,2,2.16,0.56,0.8,0.69,,0,2,0.22,0.15,0.03,,0.18,,1.4,0.18,0.31,0,0.5
2011-10-15 14:00:00,0.94,,0.7,0.18,,,1.66,0,0.7,1.78,0.51,0.76,0.84,0.53,0,3,0.16,0.08,0.03,,0.03,,1.3,0.2,0.4,0,0.5
2011-10-15 15:00:00,1.15,,0.67,0.18,,,1.93,0,0.4,1.17,0.48,0.7,0.66,0.46,0,2,0.16,0.16,0.03,,0.03,,1.9,0.12,0.19,0,0.3
2011-10-15 16:00:00,1.59,,1.08,0.18,,,1.64,0,0.4,1.22,0.49,,0.6,0.62,0,1,0.18,0.1,0.05,,0.255,,1.8,0.14,0.29,0,0.2
2011-10-15 17:00:00,3.21,,0.84,0.185,,,1.78,0,0.4,1.7,0.54,1.16,0.79,0.67,0,1,0.15,0.35,0.15,,1.305,,2.5,0.13,0.24,0,1
2011-10-15 18:00:00,6.07,,2.46,0.155,,,3.26,0,1,2.19,0.73,1.76,0.96,1.06,2,13,0.19,0.55,0.31,,0.3,,3.1,0.14,0.33,1.9,0.5
2011-10-15 19:00:00,17.82,,3.45,0.23,,,4,0,1.8,2.46,1.08,,2.04,1.82,4,10,0.71,0.13,3.4,,6.555,,3.7,0.57,0.57,2.7,0.7
