Kod stacji,DsLegAlRzecz,DsWalbrzWyso,DsWrocWybCon,KpBydPlPozna,LbLubObywate,LdLodzGdansk,LdLodzZachod,LuGorzKosGdy,LuZielKrotka,MpKrakBulwar,MpSuchaBWIOSHand1512,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,PmGdaKacze02,PmStaGdaLubi,SlDabro1000L,SlRybniBorki,SlZlotPotLes,WmOlsPuszkin,WpPoznDabrow
2013-09-27 02:00:00,0.6,,3.1,0.01,0.7,1.41,1.81,0,0,1,,,1.44,1.21,0.66,0.22,0.5,1,0.11,0.2,1,2.1,1.3,0.17,0.1
2013-09-27 03:00:00,0.5,,2.9,0.92,0.63,1.5,1.61,0,0,1,,,1.37,1.15,0.54,0.26,0.68,0,0.1,0.1,0.9,1.8,1.4,0.09,0
2013-09-27 04:00:00,0.6,,2.2,0.42,0.59,1.19,1.43,0,0,1,,,1.28,1.04,0.56,0.53,0.8,0,0.09,0.1,0.7,0.7,1.4,0.07,0
2013-09-27 05:00:00,0.7,,2.3,0.09,0.53,1.48,1.2,0,0,1.4,,,1.16,0.92,0.59,2.77,0.84,0,0.12,0.1,0.6,0.8,1.6,0.09,0
2013-09-27 06:00:00,1.4,,2.1,0.74,0.62,1.67,1.37,0,0,1.7,,,1.47,1.05,0.7,0.92,0.74,0,0.11,0.2,0.7,0.8,1.7,0.09,0
2013-09-27 07:00:00,2.1,,2.1,1.7,0.81,1.99,1.76,0,0,1.7,,,1.58,1.24,0.99,1.25,0.94,0,0.22,0.3,0.9,0.7,0.9,0.13,0
2013-09-27 08:00:00,1.4,,2.3,1.66,0.74,1.56,2.16,0,0,1.7,,,0.73,1.36,0.89,2.1,0.86,0,0.23,0.4,1.5,1.2,0.6,0.3,0
2013-09-27 09:00:00,0.9,,2.1,1.36,1.01,1.68,1.86,0,0,1.7,,,0.33,0.98,0.67,1.84,0.58,0,0.35,0.6,1.1,0.5,0.5,0.49,0
2013-09-27 10:00:00,0.7,,2,0.67,0.41,1.36,2.17,0,0,1.7,,,0.13,0.89,0.52,0.57,0.45,0,0.21,0.4,0.8,0.5,0.5,0.51,0
2013-09-27 11:00:00,0.6,,1.4,0.1,0.39,1.1,1.75,0,0,1.4,,,0.28,0.74,0.41,0.55,0.33,0,0.12,0.3,0.7,0.4,0.4,0.33,0
2013-09-27 12:00:00,0.5,,1.1,0.25,0.36,1.02,1.87,0,0,1,,,0.29,0.58,0.44,0.58,0.21,0,0.11,0.4,0.7,0.3,0.3,0.19,0
2013-09-27 13:00:00,0.5,,1.1,0.11,0.3,1.06,1.51,0,0,1,,,0.15,0.58,0.33,0.68,0.18,0,0.11,0.3,0.5,0.4,0.2,0.15,0
2013-09-27 14:00:00,0.7,,1.1,0.4,0.32,1.14,1.29,0,0,1,,,0.32,0.52,0.39,0.83,0.2,0,0.09,0.4,0.5,0.3,0.2,0.25,0
2013-09-27 15:00:00,0.7,,1.3,0.73,0.37,0.92,0.96,0,0,1,,,0.54,0.45,0.41,0.96,0.28,0,0.1,0.7,0.5,0.6,0.3,0.26,0
2013-09-27 16:00:00,0.6,,1.3,0.94,0.42,1.16,1.08,0,0,1,,,0.48,0.53,0.4,0.66,0.3,0,0.09,1,1,0.7,0.7,0.19,0
2013-09-27 17:00:00,1,,1.4,2.07,0.51,1.42,2.3,0,1,1,,,0.98,0.88,0.58,2.11,0.32,0,0.14,0.5,1.3,1.3,0.9,0.21,0
2013-09-27 18:00:00,1.3,,3.2,2.24,0.98,1.94,3.16,0,1,1,,,1.93,1.83,1.41,2.45,0.82,0,0.21,0.5,1.8,1.3,1.2,0.26,0
2013-09-27 19:00:00,3.2,,4.9,3.43,1.28,3.71,3.7,0,0,1.7,,,1.95,3.5,3.8,2.49,1.37,1,0.47,0.5,3,4.2,0.5,0.67,0
2013-09-27 20:00:00,3.4,,5.1,4.21,1.84,2.43,2.68,0,0,1.7,,,3.11,2.12,5.22,1.37,1.53,1,0.85,1.1,4,10.5,0.9,2.39,0.3
2013-09-27 21:00:00,2.7,,5.5,4.1,2.1,1.94,3.24,0,0,2,,,2.09,1.89,3.7,2.16,1.87,1,0.84,1.6,5,13.8,1.4,2.21,0.8
2013-09-27 22:00:00,1.8,,6.3,2.69,1.62,1.63,1.53,0,0,2.5,,,4.32,2.09,2.79,2.03,1.83,2,0.57,1.2,4.9,9.2,1.4,0.66,0.3
2013-09-27 23:00:00,1.2,,6,1.45,1.19,2.1,1.83,0,0,3.2,,,1.56,0.99,1.83,1.84,1.87,12,0.48,0.9,5,5.1,1.2,0.65,0.1
2013-09-28 00:00:00,1.4,,4,0.65,0.79,1.22,1.52,0,,3.9,,,1.37,0.78,1.23,1.89,1.64,65,0.49,0.5,5.5,6.3,0.9,0.46,0.3
2013-09-28 01:00:00,1.3,,2.9,0.33,0.68,1.14,0.91,0,,3.9,,,1.44,0.83,0.74,1.07,1.58,60,0.62,0.4,5.7,6.4,0.6,0.65,0
2013-09-28 02:00:00,1,,2.6,0.1,0.78,0.72,0.8,0,,4.4,,,1.32,0.83,0.66,0.51,1.01,34,0.44,0.3,5.8,6.4,0.6,0.5,0
2013-09-28 03:00:00,1,,2.5,0.09,0.63,0.77,0.82,0,,4.4,,,1.25,0.84,0.54,0.43,0.61,16,0.3,0.3,5.9,5.8,0.6,0.37,0
2013-09-28 04:00:00,0.7,,2.4,0.04,0.65,0.77,1.03,0,,4.4,,,1.22,0.69,0.58,0.34,0.6,4,0.17,0.3,5.6,5.9,0.7,0.36,0
2013-09-28 05:00:00,0.7,,2.5,0.06,0.49,0.61,0.66,0,,3.9,,,1.26,0.72,0.8,0.29,0.55,8,0.15,0.4,5.4,5.7,0.9,0.44,0
2013-09-28 06:00:00,1.1,,2.6,0.35,0.4,0.62,0.75,0,,3.9,,,1.18,0.8,0.84,0.39,0.54,2,0.15,0.4,5.4,5.5,1,0.42,0
2013-09-28 07:00:00,1.5,,2.6,0.52,0.42,0.93,0.82,0,,3.9,,,1.11,1.27,0.79,0.45,,3,0.16,0.3,5.6,4.6,0.8,0.5,0.2
2013-09-28 08:00:00,1.3,,2.2,0.5,0.39,1.49,0.95,0,,3.9,,,1.2,0.76,0.93,0.63,,4,0.19,0.4,4.9,5.6,0.6,0.59,0.2
2013-09-28 09:00:00,0.9,,1.6,0.66,0.46,1.55,1.42,0,,3.9,,,0.91,0.62,0.85,0.53,0.57,2,0.2,0.6,3.4,3.8,1,0.44,0
2013-09-28 10:00:00,0.7,,1.6,1.27,0.44,0.99,1.65,0,,3.2,,,1.4,0.52,1.45,0.48,0.52,1,0.24,0.8,2.3,2.3,0.5,0.51,0
2013-09-28 11:00:00,0.6,,1.4,1.05,0.31,1.14,0.93,0,,3.2,,,1.2,0.52,0.52,0.6,0.54,0,0.14,0.5,1.9,1.3,0.6,0.42,0
2013-09-28 12:00:00,0.5,,2.1,0.63,0.36,0.74,0.77,0,,2.7,,,1.24,0.55,0.62,0.62,0.47,0,0.16,0.4,1.4,0.7,0.5,0.37,0
2013-09-28 13:00:00,0.5,,2,0.48,0.48,0.83,0.96,0,,2.5,,,1.3,0.66,0.55,0.72,0.36,0,0.09,0.3,1.2,0.7,0.5,0.31,0
2013-09-28 14:00:00,0.6,,1.2,0.48,0.37,0.85,0.92,0,,2.2,,,1.19,0.95,0.63,0.47,0.36,0,0.1,0.5,0.6,1.1,0.6,0.36,0
2013-09-28 15:00:00,0.9,,1,0.61,0.45,1.14,1.02,0,,2.2,,,0.68,0.46,0.58,0.54,0.25,0,0.06,0.9,0.7,2.3,0.6,0.28,
2013-09-28 16:00:00,0.6,,1.1,0.66,0.45,1.43,0.99,0,,2,,,0.44,1.05,0.72,0.37,0.29,0,0.12,0.8,0.9,5,0.4,0.22,0
2013-09-28 17:00:00,0.8,,1.1,1.24,0.77,2.19,1.73,0,,1.7,,,1.45,1.74,1.25,0.55,0.41,0,0.15,0.3,1,1.7,0.5,0.21,0.1
2013-09-28 18:00:00,1.3,,2.3,4.49,1.09,3.33,2.58,0,,2,,,4.24,3.97,2.31,0.49,0.49,0,0.11,0.3,1.1,3.4,0.8,0.17,0.1
2013-09-28 19:00:00,1.5,,5.5,6.79,1.3,5.01,3.39,0,,2.2,,,2.6,3.52,1.68,1.19,0.51,0,0.15,0.6,1.6,5.1,2.6,0.24,0.6
2013-09-28 20:00:00,2.6,,8.4,14.85,1.5,3.91,4.61,0,,3,,,3.01,3.91,1.93,0.67,0.78,2,0.16,1.6,2.7,3.3,1.9,0.62,1.2
2013-09-28 21:00:00,4.5,,9.2,11.31,1.45,3.24,3.71,0,,4.2,,,4.31,3.91,1.85,0.95,1.02,5,0.05,1.9,5.1,5,1.5,1.17,1.1
2013-09-28 22:00:00,4,,10.7,5.98,1.16,2.52,2.7,0,,5.8,,,6.17,3.57,1.31,0.95,1.2,9,0.05,1.4,4.2,4.3,1.6,1.23,0.8
2013-09-28 23:00:00,3.7,,9.7,4.58,1.07,3.32,3.48,0,,6.9,,,9.25,3.4,1.35,0.91,1.27,36,0.16,1.7,5.1,5.7,1.6,1.18,1
2013-09-29 00:00:00,3.5,,9.9,3.53,1.17,3.48,3.82,0,,7.4,,,6.39,4.1,1.4,0.97,1.19,47,0.28,1.1,5.3,6.5,1.9,0.81,1.3
2013-09-29 01:00:00,3.5,,10.7,1.61,1.24,2.86,2.97,0,,8,,,2.06,2.86,1.44,0.71,1.14,122,0.09,1.1,5.6,9.5,1.6,0.77,1
2013-09-29 02:00:00,3.2,,10.7,0.93,1.75,2.54,3.44,0,,8,,,2.04,2.34,1.43,0.7,1.14,106,0.32,1.1,6.7,8.3,1.7,0.9,0.8
2013-09-29 03:00:00,2.8,,10.6,0.92,1.4,2.37,3.08,0,,7.4,,,1.77,1.71,1.4,0.67,1.12,71,0.29,0.6,7,7.7,1.4,0.64,0.5
2013-09-29 04:00:00,2.3,,10.3,0.91,1.47,1.8,1.97,0,,6.9,,,1.52,1.7,1.37,0.6,1.06,56,0.21,0.5,6.2,7.7,1.4,0.72,0.5
2013-09-29 05:00:00,2.2,,9.8,0.68,1.09,1.57,1.55,0,,6.4,,,1.69,1.64,1.41,0.44,0.79,30,0.13,0.4,4.7,7.1,1.4,0.82,0
2013-09-29 06:00:00,2.4,,9.1,0.78,0.94,1.22,1.25,0,,6.1,,,2.21,1.47,1.4,0.59,0.7,30,0.08,0.4,5.4,8.3,1.4,0.72,0.3
2013-09-29 07:00:00,2.3,,8.5,1.32,0.9,1.22,1.42,0,,5.4,,,3.39,1.53,1.29,0.53,0.67,30,0.07,0.5,5.6,10.4,1.5,0.55,0.2
2013-09-29 08:00:00,2.5,,8.1,2.09,2.73,1.82,1.59,0,,5.2,,,2.96,1.55,1.59,0.56,0.65,107,0.08,0.5,5.5,9.8,1.6,0.53,0
2013-09-29 09:00:00,2.6,,6.9,1.8,1.76,1.69,1.94,0,,4.4,,,2.94,1.42,1.67,0.5,0.63,46,0.16,0.4,6.9,6,1.1,0.49,0
2013-09-29 10:00:00,2.2,,4.3,1.54,1.9,1.11,1.24,0,,4.4,,,2.86,1.55,1.18,0.62,0.67,9,0.1,0.3,3.9,3.1,1.1,0.53,0
2013-09-29 11:00:00,1.9,,2.9,1,0.96,0.87,1.18,0,,4.4,,,2.95,1.27,0.8,0.62,0.6,0,0.09,0.2,2.9,1.7,1,0.56,0
2013-09-29 12:00:00,1.5,,2.2,0.66,0.64,0.87,0.96,0,,4.4,,,1.64,1.11,0.6,1,0.48,0,0.1,0.2,0.9,1.8,0.6,0.37,0
2013-09-29 13:00:00,0.9,,1.3,1.04,0.68,0.88,1.02,0,,3.9,,,1.75,1.12,0.54,1.75,0.39,0,0.09,0.3,0.5,1.3,0.5,0.35,0
2013-09-29 14:00:00,0.8,,1.2,0.22,0.62,0.8,1.09,0,,3.2,,,1.11,0.76,0.64,0.41,0.36,0,0.09,0.2,0.6,1.3,0.3,0.26,0
2013-09-29 15:00:00,0.5,,1.1,0.34,0.77,1.04,1.24,0,,2.7,,,1.63,0.94,0.48,0.38,0.32,0,0.1,0.2,0.6,1.2,0.3,0.23,0
2013-09-29 16:00:00,0.6,,1.3,0.38,0.94,0.99,1.39,0,,2.5,,,1.02,1.45,0.59,0.33,0.33,0,0.08,0.2,0.9,1.1,0.3,0.21,0
2013-09-29 17:00:00,0.8,,1.5,0.54,0.96,1.57,1.05,0,,2.2,,,1.14,1.86,0.63,0.43,0.47,0,0.08,0.2,0.6,1.6,0.3,0.2,0
2013-09-29 18:00:00,1.4,,1.8,1.09,4.92,3.37,2.99,0,,2.2,,,1.66,3.65,1.31,0.41,0.71,0,0.08,0.2,0.7,1.7,0.5,0.25,0
2013-09-29 19:00:00,1.2,,3.5,2.5,4.57,4.52,5.57,0,,2.2,,,2.42,6.68,0.98,0.57,1.26,1,0.08,0.5,1.8,3.1,0.5,1.04,0
2013-09-29 20:00:00,1.1,,6,2.55,5.44,5.1,5.48,0,,2.5,,,3.8,7.88,2.71,1.06,1.29,2,0.1,1.4,3.5,3.7,0.7,1.41,0.3
2013-09-29 21:00:00,1.2,,7.7,2.23,6.86,4.19,4.16,0,,3.2,,,4.85,11.2,6.29,2.06,1.97,1,0.21,2.3,2.6,3.5,0.9,1.06,0.6
2013-09-29 22:00:00,1.3,,6.4,4.32,7.11,3.39,2.73,0,,3.6,,,4.22,15.24,12.06,2.11,2.78,1,1.71,2.3,1.4,1.9,0.6,2.32,0.6
2013-09-29 23:00:00,1.7,,5.2,9.06,6.73,2.27,2.77,0,,5.2,,,3.75,20.5,13.42,2.51,3.38,2,1.86,2,1.4,1.8,0.7,3,0.5
2013-09-30 00:00:00,1.3,,4.3,6.54,9.24,1.9,1.95,0,,6.4,,,3.21,17.97,8.78,3.2,3.25,2,1.7,2.1,1.3,1.4,0.9,3.22,0.5
2013-09-30 01:00:00,1.5,,4,4.97,10.11,1.79,1.77,0,,6.6,,,2.86,16.66,7.02,1.65,3.15,2,1.61,0.9,1.1,1.3,1,4.42,0.1
2013-09-30 02:00:00,1.4,,3.6,3.53,10.57,1.64,1.79,0,,6.1,,,2.23,15.11,5.14,1.65,3.05,1,1.46,1.1,1.1,1.2,1.2,2.6,0.1
2013-09-30 03:00:00,1.2,,3.4,2.85,7.26,1.9,1.59,0,,5.2,,,2.1,13.56,4.36,0.98,3.15,0,1.44,0.9,2.1,1.4,1.3,2.49,0
2013-09-30 04:00:00,1.2,,3.2,2.41,4.54,2,1.6,0,,4.7,,,1.38,6.08,3.1,0.96,3.22,0,1.37,0.8,3.2,1.9,1.1,1.78,0
2013-09-30 05:00:00,1.3,,3.2,2.12,2.92,2.08,2.13,0,,4.2,,,2.1,5.24,2.96,1.37,2.81,0,1.08,0.6,2.8,2.1,1,2.31,0
2013-09-30 06:00:00,1.4,,3.3,3.09,4.4,1.89,2.32,0,,3.6,,,1.83,3.93,3.37,1.91,3.09,0,0.9,0.7,2.7,2.3,1.1,2.71,0.2
2013-09-30 07:00:00,2,,4.3,6.74,,2.09,2.4,0,,4.2,,,2.92,5.69,4.65,2,3.68,2,1.41,1.4,2.5,2.7,1,3.03,0
2013-09-30 08:00:00,2,,4,6.49,,1.93,2.24,0,,4.4,,,3.36,6.46,4.56,1.72,3.15,0,1.98,1.5,2.3,1.4,1,3.7,0.4
2013-09-30 09:00:00,1.4,,3.9,3.57,1.61,1.52,2.23,0,,4.4,,,2.2,2.12,2.65,2.13,1.71,0,1.4,2,0.8,1.3,1,4.81,0.1
2013-09-30 10:00:00,1.3,,2.9,2.02,1.11,1.43,1.77,0,,3.9,,,1.1,1.1,0.82,1.66,1.21,1,0.77,1.7,0.5,1,0.6,1.7,0
2013-09-30 11:00:00,0.9,,2,0.85,0.6,1.5,1.52,0,,3.9,,,0.9,0.69,0.58,0.51,0.68,3,0.27,0.8,0.4,0.6,0.3,0.67,0
2013-09-30 12:00:00,0.7,,1.6,0.56,0.5,0.96,1.27,0,,3.2,,,0.97,0.8,0.51,0.34,0.4,5,0.07,0.3,0.4,0.5,0.2,0.32,0
2013-09-30 13:00:00,0.6,,1.6,0.23,0.66,1.17,1.39,3,,3,,,1.08,0.66,0.46,0.44,0.34,3,0.06,0.3,0.5,0.5,0.3,0.23,0
2013-09-30 14:00:00,0.5,,1.4,0.14,0.97,1.09,1.37,37,,2.7,,,0.94,0.6,0.44,0.26,0.32,1,0.07,0.3,0.5,0.4,0.2,0.2,0
2013-09-30 15:00:00,0.5,,1.9,0.21,0.75,0.88,1.35,21,0,2.2,,,0.72,0.72,0.45,0.49,0.28,1,0.11,0.3,0.8,0.5,0.2,0.15,0
2013-09-30 16:00:00,0.6,,1.7,0.36,0.73,1.09,1.12,15,0,2.2,,,0.83,0.81,1.23,0.49,0.36,0,0.12,0.3,0.6,0.5,0.3,0.23,0
2013-09-30 17:00:00,0.9,,1.8,1.41,0.97,1.28,1.48,12,0,2.2,,,1.33,0.92,1.06,0.58,0.49,0,0.18,0.3,1.1,0.6,0.3,0.21,0
2013-09-30 18:00:00,1.2,,2.3,4.26,3.32,2.06,2.53,8,0,3,,,1.74,2.19,4.71,1.43,0.85,0,0.1,0.7,0.9,1.5,0.3,0.27,0
2013-09-30 19:00:00,1.7,,4.2,7.33,6.47,2.96,3.39,6,0,4.2,,,4.35,4.55,11.15,1.99,1.62,2,0.1,1.8,2.2,3.3,0.4,0.33,0
2013-09-30 20:00:00,2.2,,5.8,4.85,10.31,3.91,3.89,5,0,4.2,,,5.16,3.51,6.86,3.24,2,3,0.15,1.8,1.9,5.5,0.9,1.08,0.5
2013-09-30 21:00:00,2.1,,5.4,1.8,4.88,3.94,3.21,3,0,3.6,,,3.01,3.81,2.08,2.61,2.01,3,0.51,2.3,1.7,5.2,1.4,1.74,0.5
2013-09-30 22:00:00,1.8,,4.8,1.01,5.02,3.11,3.29,3,0,3.6,,,2.37,3.69,3.53,0.58,1.66,2,0.69,2.3,2.9,4.9,1.3,1.54,0.3
2013-09-30 23:00:00,1.6,,4.4,0.94,4.2,2.53,2.83,3,0,3.6,,,2.1,3.14,3.4,0.59,1.42,1,0.76,2.6,1.7,4.3,1.1,1.02,0.5
2013-10-01 00:00:00,1.5,,4,0.37,2.11,2.32,2.61,3,0,3,,,2.02,3.84,1.56,0.54,1.24,1,0.77,2.7,3,3.7,1.4,0.94,0.5
2013-10-01 01:00:00,1.6,,3.8,0.38,1.36,2.1,2.38,3,0,3.4,,,3.54,2.74,1.75,0.43,1.12,1,0.86,2.3,3.5,3.3,1.4,1.17,0.4
2013-10-01 02:00:00,1.6,,3.7,0.43,1.03,1.95,2.29,2,0,3.4,,,2.61,2.74,1.23,0.44,0.99,0,0.74,1.6,2,3.3,1.4,0.97,0
2013-10-01 03:00:00,2.2,,3.5,0.32,0.85,1.87,2.1,0,0,3.4,,,3.65,2.29,0.95,0.5,0.9,0,0.78,1.7,2.1,2.1,1.4,1.17,0.1
2013-10-01 04:00:00,1.4,,3.6,0.46,0.74,2.05,2.3,0,0,3.4,,,3.86,2.37,0.91,0.48,0.82,0,0.81,1.1,1,1.6,1.3,1.32,0.1
2013-10-01 05:00:00,1.6,,3.7,0.46,0.74,1.89,2.07,0,0,3.4,,,5.71,4.35,0.89,0.47,0.87,0,1.21,1,0.9,1.7,1.3,2.74,0
2013-10-01 06:00:00,1.9,,4,0.92,1.05,2.15,2.28,0,0,2.7,,,9.2,3.85,1.55,0.57,1.02,0,1.65,1.2,1,2,1,1.55,0
2013-10-01 07:00:00,2.6,,4.8,1.76,1.93,2.41,2.49,0,0,3.4,,,10.92,3.75,1,0.81,,1,1.9,3.2,1.1,2.8,0.9,1.9,0
2013-10-01 08:00:00,2.4,,5.5,2.32,1.45,2.49,2.42,0,0,3.4,,,3.69,2.72,1.14,0.6,1.02,1,1.65,1.4,1,2.9,0.9,2.4,0.2
2013-10-01 09:00:00,1.9,,4.5,1.43,0.69,4.02,3.95,0,0,3.1,,,1.48,1.44,0.88,0.67,0.97,0,0.85,1.8,0.8,2.3,1.3,2.63,0
2013-10-01 10:00:00,1.4,,3.6,1.45,0.59,2.1,2.11,2,0,2.7,,,1.25,1.06,0.74,0.62,0.87,0,1.08,2.7,1.3,2.3,0.7,3.69,0
2013-10-01 11:00:00,1.2,,2.9,0.13,0.46,1.91,1.77,3,0,2.7,,,1.66,0.9,0.52,0.5,0.77,0,0.77,2.5,1.4,0.8,0.4,2.65,0
2013-10-01 12:00:00,0.8,,1.7,0.21,0.52,1.63,1.76,2,0,2.7,,,1.35,0.71,1.43,0.59,0.62,0,0.2,2.3,0.5,0.7,0.3,0.69,0
2013-10-01 13:00:00,0.6,,1.6,0.15,0.39,1.34,1.36,0,1,2.7,,,0.48,0.59,1.55,0.57,0.62,0,0.13,0.6,0.5,0.7,0.3,0.36,0
2013-10-01 14:00:00,0.6,,2,0.09,0.54,1.51,1.98,0,1,2.7,,,0.27,0.58,0.76,0.42,0.46,0,0.1,0.5,0.5,0.6,0.3,0.2,0
2013-10-01 15:00:00,0.8,,2.1,0.14,0.42,1.67,1.61,0,0,2.4,,,0.66,0.81,0.76,0.49,0.44,0,0.12,0.3,0.6,1,0.3,0.17,0
2013-10-01 16:00:00,1,,2.2,1.27,0.68,2.1,1.8,0,1,2.1,,,1.73,1.08,1.68,0.47,0.37,0,0.08,0.5,0.5,1.5,0.3,0.18,0
2013-10-01 17:00:00,1.2,,2.9,1.63,1.77,2.55,2.55,0,1,2.1,,,4.8,1.59,2.81,0.46,0.45,0,0.09,0.4,0.5,1.9,0.3,0.22,0
2013-10-01 18:00:00,1.5,,4,1.66,3.79,3.29,2.72,0,0,2.1,,,3.15,2.51,8.17,0.9,0.87,0,0.08,0.6,0.7,2.9,0.4,0.43,0.1
2013-10-01 19:00:00,1.8,,4.6,1.48,7.48,3.89,4.6,0,1,2.1,,,4.34,3.16,9.23,0.79,0.96,1,0.12,0.7,0.9,4,0.4,0.43,0.6
2013-10-01 20:00:00,1.8,,4.3,1.33,8.52,4.53,5.61,0,0,2.1,,,2.05,3.95,10.28,2.17,1.11,0,0.07,1.2,1.1,4.4,0.5,0.35,1
2013-10-01 21:00:00,1.6,,4.2,1.06,8.98,5.06,4.87,3,0,2.1,,,1.34,2.2,5.93,1.74,1.13,0,0.64,1.2,1.8,4.1,0.6,0.5,1.5
2013-10-01 22:00:00,2.2,,3.9,0.87,3.31,4.33,3.3,3,0,2.1,,,1.37,1.74,3.15,0.81,1.32,0,0.85,1.6,1.4,4,0.6,0.31,1.3
2013-10-01 23:00:00,1.3,,4.1,0.72,2.9,2.63,2.27,5,0,2.1,,,1.22,1.34,2.28,0.59,1.12,1,0.5,1,1.5,3.4,0.6,0.28,0.9
2013-10-02 00:00:00,1.3,,4,0.49,2.55,1.96,1.72,6,0,2.1,,,1.22,1.13,1.96,0.47,0.9,1,0.46,0.4,1.4,3.2,0.7,0.4,0.3
2013-10-02 01:00:00,1.3,,3.6,0.37,1.94,1.63,1.56,6,0,2.1,,,1.33,1.48,1.54,0.26,0.66,1,0.15,0.4,1.4,2.7,0.7,0.38,0.1
2013-10-02 02:00:00,1.6,,3.6,0.44,1.53,1.2,1.26,3,0,2.1,,,0.88,1.33,0.7,0.24,0.55,0,0.13,0.2,1.3,2.3,0.8,0.36,0
2013-10-02 03:00:00,1.8,,3.2,0.29,1.26,1.04,1.02,3,0,2.1,,,0.69,1.72,0.51,0.56,0.49,0,0.24,0.2,1.1,2.2,0.7,0.27,0
2013-10-02 04:00:00,1.7,,3,0.01,0.96,0.99,0.92,3,0,2.1,,,0.91,1.41,0.44,0.46,0.41,0,0.31,0.3,1.2,1.8,0.6,0.23,0
2013-10-02 05:00:00,1.7,,3.5,0.17,0.67,0.97,1.02,3,0,1.3,,,0.8,1.3,0.44,0.66,0.33,0,0.31,0.3,1.3,1.8,0.8,0.23,0
2013-10-02 06:00:00,2.4,,3.6,0.67,0.66,1.01,1.12,3,0,1.3,,,8.24,,0.44,0.28,0.4,0,0.2,0.6,1.5,2.5,0.8,0.29,0
2013-10-02 07:00:00,2.2,,4.3,0.85,0.97,1.39,1.53,3,0,1.3,,,5.91,,0.52,0.31,0.52,0,0.22,0.6,1.6,3,0.8,0.47,0
2013-10-02 08:00:00,2.5,,4.2,0.96,1.1,1.62,1.67,3,0,1.3,,,2.64,2.17,0.83,0.43,0.62,0,0.27,0.8,1.7,3.1,0.7,0.82,0
2013-10-02 09:00:00,2.1,,3.3,0.73,0.65,1.51,1.5,3,0,1.3,,,1.95,1.47,0.61,0.37,0.65,0,0.24,1.3,2.6,2,0.7,0.57,0
2013-10-02 10:00:00,1.4,,2.1,1.26,0.52,2.69,1.49,3,0,1.3,,,1.12,1.4,0.44,0.33,0.83,0,0.12,0.5,2.2,2,0.8,0.38,0
2013-10-02 11:00:00,1.1,,1.8,0.15,0.38,1.44,1.88,3,0,1.7,,,0.67,1.14,0.35,0.59,0.29,0,0.09,0.3,1.9,1.5,0.7,0.34,0
2013-10-02 12:00:00,0.6,,1.8,0.11,0.69,1.5,1.74,3,0,1.3,,,0.46,0.74,0.33,0.37,0.23,0,0.05,0.2,1.6,2.1,0.8,0.22,0
2013-10-02 13:00:00,0.5,,1.9,0.07,0.92,1.57,1.59,0,0,1.3,,,0.97,0.79,0.46,0.17,0.27,0,0.1,0.2,1.1,2,0.6,0.23,0
2013-10-02 14:00:00,0.6,,1.9,0,0.53,1.6,1.87,0,0,2.1,,,0.29,0.8,1.09,0.24,0.35,0,0.06,0.2,0.7,1.8,0.5,0.2,0
2013-10-02 15:00:00,0.6,,1.8,0.29,0.89,1.28,2,0,0,2.1,,,0.69,1.05,0.99,0.24,0.35,0,0.07,0.3,1.2,1.6,0.5,0.23,0
2013-10-02 16:00:00,1.1,,2,0.55,0.93,1.33,1.26,0,0,2.1,,,1.52,0.87,3.3,0.35,0.4,0,0.06,1,1.4,1.8,0.7,0.24,0
2013-10-02 17:00:00,1.3,,2.4,0.83,1.38,1.41,1.23,0,0,1.3,,,2.25,0.97,4.2,0.33,0.49,0,0.07,1.1,1.9,2.6,0.5,0.25,0
2013-10-02 18:00:00,2,,3.2,1.21,1.62,1.79,2.13,3,0,1.3,,,4.54,1.4,8.31,0.64,0.98,1,0.19,0.6,1.3,4.1,0.7,0.37,0.3
2013-10-02 19:00:00,2.4,,5.2,1.84,2.76,2.88,2.55,3,0,1.7,,,2.57,2.24,9.99,1.88,1.59,0,1.32,0.7,1.1,4.4,0.6,1.76,0.4
2013-10-02 20:00:00,2.4,,6.5,2.06,2.59,3.36,2.73,3,0,2.1,,,4.89,2.58,12.52,1.35,2.21,1,1.44,2,1,4.9,0.7,2.49,0.9
2013-10-02 21:00:00,2.1,,6,2.78,2.39,3.19,2.07,3,0,2.1,,,7.14,2.66,7.26,1.55,3.66,4,0.91,3.8,2.1,6.8,0.7,2.11,0.9
2013-10-02 22:00:00,2.3,,6.6,2.92,1.86,2.54,3.68,3,0,2.1,,,9.41,2.14,4.86,1.32,3.86,3,0.66,5.6,1.8,5.9,1.2,1.51,0.8
2013-10-02 23:00:00,3.4,,6.5,8.08,1.4,3.99,2.79,3,0,2.1,,,5.48,1.74,3.59,0.97,3.15,2,1.26,4.8,1.1,3.7,1,1.59,0.5
2013-10-03 00:00:00,3.6,,5.8,8.85,1.1,2.48,2.53,3,0,2.1,,,3.45,1.99,2.59,0.76,2.4,1,1.99,4.2,2.6,3.3,0.9,2.09,0.3
2013-10-03 01:00:00,2.1,,5.4,6.63,0.87,2.17,2.31,3,0,2.1,,,4.41,2.24,2.28,0.72,2.06,1,1.82,3.2,5.5,3.7,0.9,2.39,0.1
